"id","bug.id","treatment","temp.avg","temp.var","hs.temp","hs.num","date.died","date.hatch","date.ovp","time.ovp","num.ovp","suc.ovp","date.3","mass.3","date.in.hs","time.in.hs","time.hs","time.ths1.ovp","date.out.hs","time.out.hs","date.4","mass.4","date.5","mass.5","date.em","instar.em","bled.em","mass.48em","num.em","num.coc","num.fail.spin","date.ecl","num.ecl","num.unem","load","date.end","mass.end","mongo.age","mongo.mass","instar.end","diss.wasp","diss.wasp.stage","mel","wand","pup","mass.wand","date.wand","gen.notes","diss.notes","date.died.j","date.hatch.j","date.ovp.j","date.3.j","date.in.hs.j","date.out.hs.j","date.4.j","date.5.j","date.em.j","date.ecl.j","date.end.j","date.wand.j","died","time.ovp.dec","time.in.hs.dec","time.hs.dec","time.ths1.ovp.dec","time.out.hs.dec","hr.hs","day.hs","tt3","inst3","tt4","inst4","tt5","ttem","ttend","ttem.w","ttecl","dt.coc","mass.end.all","class","ttend.all","ttwand"
184,"25.10_para_42.2_184","para",25,10,42,2,NA,"2/9/18","2/13/18",09:18:00,1,NA,"2/13/18",46.86,"2/13/18",09:35:00,13:00:00,"3:42","2/14/18",19:20:00,"2/17/18",210.48,"2/22/18",831.67,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12074.45,"3/8/18","mass 4 and 5 taken in pm. wandered 3/8/17, mass=12074.45. frozen for dissection. looks like a mongo but wandered.",NA,0,40,44,44,44,45,48,53,0,NA,0,67,"0",9.3,9.58333333333333,13,3.7,19.3333333333333,33.75,1.40625,4,4,8,5,13,NA,NA,NA,NA,NA,12074.45,"wand",27,27
185,"25.10_para_42.3_185","para",25,10,42,3,NA,"2/9/18","2/13/18",09:24:00,1,NA,"2/13/18",44.56,"2/13/18",09:35:00,13:00:00,"3:36","2/15/18",20:10:00,"2/18/18",274.37,"2/26/18",806.14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/12/18",10928.03,1,0,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,40,44,44,44,46,49,57,0,NA,71,NA,"0",9.4,9.58333333333333,13,3.6,20.1666666666667,58.5833333333333,2.44097222222222,4,5,9,8,17,NA,31,NA,NA,NA,10928.03,"mongo",31,NA
186,"25.10_para_42.4_186","para",25,10,42,4,NA,"2/9/18","2/13/18",09:26:00,1,NA,"2/13/18",45.45,"2/13/18",09:35:00,13:00:00,"3:34","2/16/18",19:12:00,"2/17/18",144.51,"2/21/18",968.27,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/7/18",12287.77,1,0,5,NA,NA,NA,0,NA,NA,NA,"head capsule damaged during ovp. mass 4 and 5 taken in pm",NA,0,40,44,44,44,47,48,52,0,NA,66,NA,"0",9.43333333333333,9.58333333333333,13,3.56666666666667,19.2,81.6166666666667,3.40069444444444,4,4,8,4,12,NA,26,NA,NA,NA,12287.77,"mongo",26,NA
187,"25.10_para_40.4_187","para",25,10,40,4,NA,"2/9/18","2/13/18",09:35:00,1,NA,"2/13/18",55.87,"2/13/18",09:35:00,13:00:00,"3:25","2/16/18",19:12:00,"2/16/18",329.77,"2/20/18",1294.55,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/6/18",3157.49,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,40,44,44,44,47,47,51,0,NA,65,NA,"0",9.58333333333333,9.58333333333333,13,3.41666666666667,19.2,81.6166666666667,3.40069444444444,4,3,7,4,11,NA,25,NA,NA,NA,3157.49,"mongo",25,NA
188,"25.10_para_40.3_188","para",25,10,40,3,NA,"2/9/18","2/13/18",09:33:00,2,NA,"2/13/18",44.58,"2/13/18",09:35:00,13:00:00,"3:27","2/15/18",20:10:00,"2/17/18",353.25,"2/20/18",910.35,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/6/18",3029.69,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,40,44,44,44,46,48,51,0,NA,65,NA,"0",9.55,9.58333333333333,13,3.45,20.1666666666667,58.5833333333333,2.44097222222222,4,4,8,3,11,NA,25,NA,NA,NA,3029.69,"mongo",25,NA
189,"25.10_para_0.0_189","para",25,10,0,0,NA,"2/9/18","2/13/18",09:30:00,1,NA,"2/13/18",42.8,NA,NA,NA,NA,NA,NA,"2/17/18",245.22,"2/21/18",1690,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9485.45,"2/27/18","mass 4 and 5 taken in pm. removed cuticle from 3rd-5th prolegs after molt to 5th. wandered 2/27/18; mass = 9485.45. frozen for dissection.",NA,0,40,44,44,NA,NA,48,52,0,NA,0,58,"0",9.5,NA,NA,NA,NA,NA,NA,4,4,8,4,12,NA,NA,NA,NA,NA,9485.45,"wand",18,18
190,"25.10_para_40.1_190","para",25,10,40,1,NA,"2/9/18","2/14/18",07:55:00,1,NA,"2/14/18",54.15,"2/14/18",08:10:00,13:00:00,"5:05","2/14/18",19:20:00,"2/17/18",225.95,"2/22/18",1765.29,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12750.31,"2/27/18","mass 5 taken in pm. wandered 2/27/18. Mass: 12750.31 frozen for dissection",NA,0,40,45,45,45,45,48,53,0,NA,0,58,"0",7.91666666666667,8.16666666666667,13,5.08333333333333,19.3333333333333,11.1666666666667,0.465277777777778,5,3,8,5,13,NA,NA,NA,NA,NA,12750.31,"wand",18,18
191,"25.10_para_40.1_191","para",25,10,40,1,NA,"2/9/18","2/14/18",07:54:00,1,NA,"2/14/18",51.87,"2/14/18",08:10:00,13:00:00,"5:06","2/14/18",19:20:00,"2/17/18",240.59,"2/20/18",806.41,"2/27/18",5,0,2359.54,8,5,3,"3/5/18",4,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,40,45,45,45,45,48,51,58,64,0,NA,"0",7.9,8.16666666666667,13,5.1,19.3333333333333,11.1666666666667,0.465277777777778,5,3,8,3,11,18,NA,13,19,6,2359.54,"em",18,NA
192,"25.10_para_40.2_192","para",25,10,40,2,NA,"2/9/18","2/14/18",07:56:00,1,NA,"2/14/18",58.1,"2/14/18",08:10:00,13:00:00,"5:04","2/15/18",20:10:00,"2/18/18",338.2,"2/22/18",1833.95,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/8/17",15307.48,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,40,45,45,45,46,49,53,0,NA,67,NA,"0",7.93333333333333,8.16666666666667,13,5.06666666666667,20.1666666666667,36,1.5,5,4,9,4,13,NA,27,NA,NA,NA,15307.48,"mongo",27,NA
193,"25.10_para_40.3_193","para",25,10,40,3,NA,"2/9/18","2/14/18",07:58:00,1,NA,"2/14/18",57.32,"2/14/18",08:10:00,13:00:00,"5:02","2/16/18",19:12:00,"2/19/18",303.07,"2/24/18",1161.1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/10/18",2627.46,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,40,45,45,45,47,50,55,0,NA,69,NA,"0",7.96666666666667,8.16666666666667,13,5.03333333333333,19.2,59.0333333333333,2.45972222222222,5,5,10,5,15,NA,29,NA,NA,NA,2627.46,"mongo",29,NA
194,"25.10_para_40.4_194","para",25,10,40,4,NA,"2/9/18","2/14/18",07:59:00,1,NA,"2/14/18",57.28,"2/14/18",08:10:00,13:00:00,"5:01","2/17/18",19:10:00,"2/18/18",264.5,"2/23/18",1611.69,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/9/18",14032.04,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,40,45,45,45,48,49,54,0,NA,68,NA,"0",7.98333333333333,8.16666666666667,13,5.01666666666667,19.1666666666667,83,3.45833333333333,5,4,9,5,14,NA,28,NA,NA,NA,14032.04,"mongo",28,NA
195,"25.10_para_42.1_195","para",25,10,42,1,NA,"2/9/18","2/14/18",08:02:00,1,NA,"2/14/18",49.96,"2/14/18",08:10:00,13:00:00,"4:58","2/14/18",19:20:00,"2/18/18",239.19,"2/24/18",983.96,"3/1/18",5,0,1829.86,7,6,1,"3/7/18",5,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass after em taken 3/4/18",NA,0,40,45,45,45,45,49,55,60,66,0,NA,"0",8.03333333333333,8.16666666666667,13,4.96666666666667,19.3333333333333,11.1666666666667,0.465277777777778,5,4,9,6,15,20,NA,15,21,6,1829.86,"em",20,NA
196,"25.10_para_42.2_196","para",25,10,42,2,NA,"2/9/18","2/14/18",08:04:00,1,NA,"2/14/18",55.15,"2/14/18",08:10:00,13:00:00,"4:56","2/15/18",20:10:00,"2/17/18",310.97,"2/21/18",1506.14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/7/18",3818.59,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,40,45,45,45,46,48,52,0,NA,66,NA,"0",8.06666666666667,8.16666666666667,13,4.93333333333333,20.1666666666667,36,1.5,5,3,8,4,12,NA,26,NA,NA,NA,3818.59,"mongo",26,NA
197,"25.10_para_42.3_197","para",25,10,42,3,NA,"2/9/18","2/14/18",08:05:00,1,NA,"2/14/18",47.98,"2/14/18",08:10:00,13:00:00,"4:55","2/16/18",19:12:00,"2/17/18",177.89,"2/22/18",941.18,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/8/17",11032.23,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,40,45,45,45,47,48,53,0,NA,67,NA,"0",8.08333333333333,8.16666666666667,13,4.91666666666667,19.2,59.0333333333333,2.45972222222222,5,3,8,5,13,NA,27,NA,NA,NA,11032.23,"mongo",27,NA
198,"25.10_para_42.4_198","para",25,10,42,4,NA,"2/9/18","2/14/18",08:06:00,1,NA,"2/14/18",44.78,"2/14/18",08:10:00,13:00:00,"4:54","2/17/18",19:10:00,"2/17/18",230.16,"2/21/18",980.14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/7/18",12168.42,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,40,45,45,45,48,48,52,0,NA,66,NA,"0",8.1,8.16666666666667,13,4.9,19.1666666666667,83,3.45833333333333,5,3,8,4,12,NA,26,NA,NA,NA,12168.42,"mongo",26,NA
199,"25.10_para_40.1_199","para",25,10,40,1,NA,"2/9/18","2/14/18",08:34:00,1,NA,"2/14/18",57.72,"2/14/18",08:40:00,13:00:00,"4:26","2/14/18",19:20:00,"2/17/18",282.72,"2/21/18",1133.42,"2/28/18",5,0,2855.13,9,8,1,"3/6/18",7,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,40,45,45,45,45,48,52,59,65,0,NA,"0",8.56666666666667,8.66666666666667,13,4.43333333333333,19.3333333333333,10.6666666666667,0.444444444444444,5,3,8,4,12,19,NA,14,20,6,2855.13,"em",19,NA
200,"25.10_para_40.2_200","para",25,10,40,2,NA,"2/9/18","2/14/18",08:35:00,1,NA,"2/14/18",60.82,"2/14/18",08:40:00,13:00:00,"4:25","2/15/18",20:10:00,"2/18/18",302.8,"2/22/18",1429.8,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/8/17",13150.69,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,40,45,45,45,46,49,53,0,NA,67,NA,"0",8.58333333333333,8.66666666666667,13,4.41666666666667,20.1666666666667,35.5,1.47916666666667,5,4,9,4,13,NA,27,NA,NA,NA,13150.69,"mongo",27,NA
201,"25.10_para_40.4_201","para",25,10,40,4,NA,"2/9/18","2/14/18",08:37:00,2,NA,"2/14/18",54.7,"2/14/18",08:40:00,13:00:00,"4:23","2/17/18",19:10:00,"2/18/18",286.38,"2/22/18",1483.87,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/8/17",4490.57,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,40,45,45,45,48,49,53,0,NA,67,NA,"0",8.61666666666667,8.66666666666667,13,4.38333333333333,19.1666666666667,82.5,3.4375,5,4,9,4,13,NA,27,NA,NA,NA,4490.57,"mongo",27,NA
202,"25.10_para_42.3_202","para",25,10,42,3,NA,"2/9/18","2/14/18",08:38:00,1,NA,"2/14/18",60.25,"2/14/18",08:40:00,13:00:00,"4:22","2/16/18",19:12:00,"2/18/18",251.52,"2/23/18",1534.54,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/9/18",14602.08,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm. removed cuticle from 4-5th prolegs after molt to 5th",NA,0,40,45,45,45,47,49,54,0,NA,68,NA,"0",8.63333333333333,8.66666666666667,13,4.36666666666667,19.2,58.5333333333333,2.43888888888889,5,4,9,5,14,NA,28,NA,NA,NA,14602.08,"mongo",28,NA
203,"25.10_para_0.0_203","para",25,10,0,0,NA,"2/9/18","2/14/18",08:39:00,1,NA,"2/14/18",52.27,"2/14/18",08:40:00,13:00:00,"4:21",NA,NA,"2/17/18",298.13,"2/21/18",1578.83,"2/27/18",5,0,3989.03,111,107,4,"3/5/18",75,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,40,45,45,45,NA,48,52,58,64,0,NA,"0",8.65,8.66666666666667,13,4.35,NA,NA,NA,5,3,8,4,12,18,NA,13,19,6,3989.03,"em",18,NA
204,"25.10_para_40.3_204","para",25,10,40,3,NA,"2/9/18","2/14/18",08:50:00,1,NA,"2/14/18",49.21,"2/14/18",08:52:00,13:00:00,"4:10","2/16/18",19:12:00,"2/17/18",219.08,"2/21/18",1291.42,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/7/18",2292.31,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,40,45,45,45,47,48,52,0,NA,66,NA,"0",8.83333333333333,8.86666666666667,13,4.16666666666667,19.2,58.3333333333333,2.43055555555556,5,3,8,4,12,NA,26,NA,NA,NA,2292.31,"mongo",26,NA
205,"25.10_para_40.4_205","para",25,10,40,4,NA,"2/9/18","2/14/18",08:51:00,1,NA,"2/14/18",57.47,"2/14/18",08:52:00,13:00:00,"4:09","2/17/18",19:10:00,"2/18/18",312.52,"2/23/18",1537.84,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/9/18",14144.34,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,40,45,45,45,48,49,54,0,NA,68,NA,"0",8.85,8.86666666666667,13,4.15,19.1666666666667,82.3,3.42916666666667,5,4,9,5,14,NA,28,NA,NA,NA,14144.34,"mongo",28,NA
206,"25.10_para_40.1_206","para",25,10,40,1,NA,"2/8/18","2/14/18",09:30:00,1,NA,"2/14/18",46.84,"2/14/18",09:38:00,13:00:00,"3:30","2/14/18",19:20:00,"2/17/18",242.05,"2/21/18",684.95,"2/27/18",5,0,1961.18,25,19,6,"3/5/18",17,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,39,45,45,45,45,48,52,58,64,0,NA,"0",9.5,9.63333333333333,13,3.5,19.3333333333333,9.7,0.404166666666667,6,3,9,4,13,19,NA,13,19,6,1961.18,"em",19,NA
207,"25.10_para_40.2_207","para",25,10,40,2,NA,"2/8/18","2/14/18",09:31:00,1,NA,"2/14/18",46.51,"2/14/18",09:38:00,13:00:00,"3:29","2/15/18",20:10:00,"2/18/18",257.61,"2/23/18",1255.39,"3/1/18",5,0,1750.92,1,0,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm. mass after em taken 3/4/18",NA,0,39,45,45,45,46,49,54,60,NA,0,NA,"0",9.51666666666667,9.63333333333333,13,3.48333333333333,20.1666666666667,34.5333333333333,1.43888888888889,6,4,10,5,15,21,NA,15,NA,NA,1750.92,"em",21,NA
208,"25.10_para_40.3_208","para",25,10,40,3,NA,"2/8/18","2/14/18",09:32:00,1,NA,"2/14/18",44.12,"2/14/18",09:38:00,13:00:00,"3:28","2/16/18",19:12:00,"2/17/18",209.83,"2/21/18",1386.36,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/7/18",11541.13,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,39,45,45,45,47,48,52,0,NA,66,NA,"0",9.53333333333333,9.63333333333333,13,3.46666666666667,19.2,57.5666666666667,2.39861111111111,6,3,9,4,13,NA,27,NA,NA,NA,11541.13,"mongo",27,NA
210,"25.10_para_42.1_210","para",25,10,42,1,NA,"2/9/18","2/14/18",09:34:00,3,NA,"2/14/18",60.84,"2/14/18",09:38:00,13:00:00,"3:26","2/14/18",19:20:00,"2/18/18",441.02,NA,NA,"2/27/18",4,0,1502.64,8,8,0,"3/5/18",8,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,40,45,45,45,45,49,NA,58,64,0,NA,"0",9.56666666666667,9.63333333333333,13,3.43333333333333,19.3333333333333,9.7,0.404166666666667,5,4,9,NA,NA,18,NA,13,19,6,1502.64,"em",18,NA
212,"25.10_para_42.3_212","para",25,10,42,3,NA,"2/9/18","2/14/18",09:36:00,1,NA,"2/14/18",53.6,"2/14/18",09:38:00,13:00:00,"3:24","2/16/18",19:12:00,"2/18/18",204.36,"2/22/18",929.78,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/8/17",11855.91,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,40,45,45,45,47,49,53,0,NA,67,NA,"0",9.6,9.63333333333333,13,3.4,19.2,57.5666666666667,2.39861111111111,5,4,9,4,13,NA,27,NA,NA,NA,11855.91,"mongo",27,NA
213,"25.10_para_40.1_213","para",25,10,40,1,NA,"2/9/18","2/14/18",11:33:00,1,NA,"2/14/18",30.67,"2/14/18",11:46:00,13:00:00,"1:27","2/14/18",19:20:00,"2/18/18",190.15,"2/23/18",561.79,"3/1/18",5,0,806.71,2,1,1,"3/8/18",1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm. mass after em taken 3/4/18",NA,0,40,45,45,45,45,49,54,60,67,0,NA,"0",11.55,11.7666666666667,13,1.45,19.3333333333333,7.56666666666666,0.315277777777778,5,4,9,5,14,20,NA,15,22,7,806.71,"em",20,NA
214,"25.10_para_40.2_214","para",25,10,40,2,NA,"2/8/18","2/14/18",11:34:00,1,NA,"2/14/18",38.26,"2/14/18",11:46:00,13:00:00,"1:26","2/15/18",20:10:00,"2/18/18",153.53,"2/24/18",395.23,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/10/18",585.57,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,39,45,45,45,46,49,55,0,NA,69,NA,"0",11.5666666666667,11.7666666666667,13,1.43333333333333,20.1666666666667,32.4,1.35,6,4,10,6,16,NA,30,NA,NA,NA,585.57,"mongo",30,NA
215,"25.10_para_40.3_215","para",25,10,40,3,NA,"2/8/18","2/14/18",11:35:00,1,NA,"2/14/18",38.55,"2/14/18",11:46:00,13:00:00,"1:25","2/16/18",19:12:00,"2/17/18",219.43,"2/21/18",1304.47,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/7/18",10659.38,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,39,45,45,45,47,48,52,0,NA,66,NA,"0",11.5833333333333,11.7666666666667,13,1.41666666666667,19.2,55.4333333333333,2.30972222222222,6,3,9,4,13,NA,27,NA,NA,NA,10659.38,"mongo",27,NA
216,"25.10_para_40.4_216","para",25,10,40,4,NA,"2/9/18","2/14/18",11:37:00,1,NA,"2/14/18",24.96,"2/14/18",11:46:00,13:00:00,"1:23","2/17/18",19:10:00,"2/18/18",157.99,"2/22/18",907.47,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,11436.96,"3/5/18","mass 5 taken in pm. wandered 3/5/18; mass = 11436.96 . put in pupation box. pupated, but poorly. bled, and had wing pouch full of hemolymph. died as pupae. frozen 3/27/18",NA,0,40,45,45,45,48,49,53,0,NA,0,64,"0",11.6166666666667,11.7666666666667,13,1.38333333333333,19.1666666666667,79.4,3.30833333333333,5,4,9,4,13,NA,NA,NA,NA,NA,11436.96,"wand",24,24
217,"25.10_para_42.1_217","para",25,10,42,1,NA,"2/9/18","2/14/18",11:39:00,1,NA,"2/14/18",37.24,"2/14/18",11:46:00,13:00:00,"1:21","2/14/18",19:20:00,"2/18/18",169.62,"2/22/18",626.41,"2/28/18",5,0,1507.24,19,19,0,"3/6/18",15,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,40,45,45,45,45,49,53,59,65,0,NA,"0",11.65,11.7666666666667,13,1.35,19.3333333333333,7.56666666666666,0.315277777777778,5,4,9,4,13,19,NA,14,20,6,1507.24,"em",19,NA
218,"25.10_para_42.2_218","para",25,10,42,2,NA,"2/9/18","2/14/18",11:40:00,1,NA,"2/14/18",44.46,"2/14/18",11:46:00,13:00:00,"1:20","2/15/18",20:10:00,"2/18/18",192.18,"2/22/18",868.13,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/8/17",12756.16,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,40,45,45,45,46,49,53,0,NA,67,NA,"0",11.6666666666667,11.7666666666667,13,1.33333333333333,20.1666666666667,32.4,1.35,5,4,9,4,13,NA,27,NA,NA,NA,12756.16,"mongo",27,NA
219,"25.10_para_42.3_219","para",25,10,42,3,NA,"2/9/18","2/14/18",11:42:00,1,NA,"2/14/18",44.41,"2/14/18",11:46:00,13:00:00,"1:18","2/16/18",19:12:00,"2/17/18",228.38,"2/21/18",1480.53,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9678.9,"2/28/18","mass 4 and 5 taken in pm. removed cuticle from 4-5th prolegs after molt to 5th. wandered 2/28/18; mass = 9678.90. put in pupation box. pupated fully, but not well--wing section short and malformed. frozen 3/27/18",NA,0,40,45,45,45,47,48,52,0,NA,0,59,"0",11.7,11.7666666666667,13,1.3,19.2,55.4333333333333,2.30972222222222,5,3,8,4,12,NA,NA,NA,NA,NA,9678.9,"wand",19,19
220,"25.10_para_42.4_220","para",25,10,42,4,NA,"2/9/18","2/14/18",11:43:00,1,NA,"2/14/18",57.82,"2/14/18",11:46:00,13:00:00,"1:17","2/17/18",19:10:00,"2/17/18",264.01,"2/22/18",1481.48,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/8/17",15165.69,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,40,45,45,45,48,48,53,0,NA,67,NA,"0",11.7166666666667,11.7666666666667,13,1.28333333333333,19.1666666666667,79.4,3.30833333333333,5,3,8,5,13,NA,27,NA,NA,NA,15165.69,"mongo",27,NA
221,"25.10_para_42.4_221","para",25,10,42,4,NA,"2/8/18","2/14/18",11:45:00,1,NA,"2/14/18",57.8,"2/14/18",11:46:00,13:00:00,"1:15","2/17/18",19:10:00,"2/17/18",212.03,"2/22/18",947.34,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/8/17",7816.25,1,0,5,0,"0",1,0,NA,NA,NA,"mass 4 taken in pm. removed cuticle from 4-5th prolegs after molt to 4th","found diffuse melanized plaques, no wasp larvae. took pictures",0,39,45,45,45,48,48,53,0,NA,67,NA,"0",11.75,11.7666666666667,13,1.25,19.1666666666667,79.4,3.30833333333333,6,3,9,5,14,NA,28,NA,NA,NA,7816.25,"mongo",28,NA
222,"25.10_para_40.4_222","para",25,10,40,4,NA,"2/9/18","2/14/18",11:38:00,1,NA,"2/14/18",28.61,"2/14/18",11:46:00,13:00:00,"1:22","2/17/18",19:10:00,"2/17/18",76.86,"2/21/18",483.97,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/7/18",11682.12,1,0,5,NA,NA,NA,0,NA,NA,NA,"horn damaged at ovp. mass 4 and 5 taken in pm",NA,0,40,45,45,45,48,48,52,0,NA,66,NA,"0",11.6333333333333,11.7666666666667,13,1.36666666666667,19.1666666666667,79.4,3.30833333333333,5,3,8,4,12,NA,26,NA,NA,NA,11682.12,"mongo",26,NA
223,"25.10_para_0.0_223","para",25,10,0,0,NA,"2/9/18","2/15/18",08:07:00,2,NA,"2/15/18",63.39,NA,NA,NA,NA,NA,NA,"2/18/18",186.9,"2/22/18",770.67,"2/28/18",5,0,2804.23,87,81,6,"3/7/18",71,35,122,NA,NA,NA,NA,NA,1,"2",0,0,NA,NA,NA,NA,"wasp larvae were all 2nds, mostly large 2nds ready to emerge, some that were early-mid. Could have been a first or two, but hard to tell. No mel. Scanty fat body--took image for example of control para fat body",0,40,46,46,NA,NA,49,53,59,66,0,NA,"0",8.11666666666667,NA,NA,NA,NA,NA,NA,6,3,9,4,13,19,NA,13,20,7,2804.23,"em",19,NA
224,"25.10_para_40.1_224","para",25,10,40,1,NA,"2/9/18","2/15/18",08:09:00,1,NA,"2/15/18",23.86,"2/15/18",08:20:00,13:00:00,"4:51","2/15/18",20:10:00,"2/19/18",64.71,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/14/18",267.06,1,0,4,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,40,46,46,46,46,50,NA,0,NA,73,NA,"0",8.15,8.33333333333333,13,4.85,20.1666666666667,11.8333333333333,0.493055555555556,6,4,10,NA,NA,NA,33,NA,NA,NA,267.06,"mongo",33,NA
225,"25.10_para_40.2_225","para",25,10,40,2,NA,"2/10/18","2/15/18",08:10:00,1,NA,"2/15/18",38.45,"2/15/18",08:20:00,13:00:00,"4:50","2/16/18",19:12:00,"2/19/18",158.89,"2/23/18",1071.55,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,12348.15,"3/8/18","mass 5 taken in pm. wandered 3/8/17, mass=12348.15. put in pupa box. pupated poorly--wing section severely deformed",NA,0,41,46,46,46,47,50,54,0,NA,0,67,"0",8.16666666666667,8.33333333333333,13,4.83333333333333,19.2,34.8666666666667,1.45277777777778,5,4,9,4,13,NA,NA,NA,NA,NA,12348.15,"wand",26,26
226,"25.10_para_40.3_226","para",25,10,40,3,NA,"2/10/18","2/15/18",08:12:00,1,NA,"2/15/18",53.05,"2/15/18",08:20:00,13:00:00,"4:48","2/17/18",19:10:00,"2/18/18",241.47,"2/22/18",1729.14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/8/17",4098.49,1,0,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,41,46,46,46,48,49,53,0,NA,67,NA,"0",8.2,8.33333333333333,13,4.8,19.1666666666667,58.8333333333333,2.45138888888889,5,3,8,4,12,NA,26,NA,NA,NA,4098.49,"mongo",26,NA
