"id","hs.temp","hs.num","instar","bug.id","treatment","temp.avg","temp.var","date.died","date.hatch","date.ovp","time.ovp","num.ovp","suc.ovp","date.3","date.in.hs","time.in.hs","time.hs","time.ths1.ovp","date.out.hs","time.out.hs","date.4","date.5","date.em","instar.em","bled.em","mass.48em","num.em","num.coc","num.fail.spin","date.ecl","num.ecl","num.unem","load","date.end","mass.end","mongo.age","mongo.mass","instar.end","diss.wasp","diss.wasp.stage","mel","wand","pup","mass.wand","date.wand","gen.notes","diss.notes","date.died.j","date.hatch.j","date.ovp.j","date.3.j","date.in.hs.j","date.out.hs.j","date.4.j","date.5.j","date.em.j","date.ecl.j","date.end.j","date.wand.j","died","time.ovp.dec","time.in.hs.dec","time.hs.dec","time.ths1.ovp.dec","time.out.hs.dec","hr.hs","day.hs","tt3","inst3","tt4","inst4","tt5","ttem","ttend","ttem.w","ttecl","dt.coc","class","ttend.all","ttwand","mass","day.age"
341,40,3,"3","25.10_para_40.3_341","para",25,10,NA,"2/15/18","2/20/18",09:49:00,1,NA,"2/20/18","2/20/18",10:05:00,13:00:00,"3:11","2/22/18",20:45:00,"2/25/18","3/4/18","3/7/18",5,0,881.51,2,1,1,"3/15/18",1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,46,51,51,51,53,56,63,66,74,0,NA,"0",9.81666666666667,10.0833333333333,13,3.18333333333333,20.75,58.6666666666667,2.44444444444444,5,5,10,7,17,20,NA,15,23,8,"em",20,NA,68.58,5
341,40,3,"4","25.10_para_40.3_341","para",25,10,NA,"2/15/18","2/20/18",09:49:00,1,NA,"2/20/18","2/20/18",10:05:00,13:00:00,"3:11","2/22/18",20:45:00,"2/25/18","3/4/18","3/7/18",5,0,881.51,2,1,1,"3/15/18",1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,46,51,51,51,53,56,63,66,74,0,NA,"0",9.81666666666667,10.0833333333333,13,3.18333333333333,20.75,58.6666666666667,2.44444444444444,5,5,10,7,17,20,NA,15,23,8,"em",20,NA,310.86,10
341,40,3,"5","25.10_para_40.3_341","para",25,10,NA,"2/15/18","2/20/18",09:49:00,1,NA,"2/20/18","2/20/18",10:05:00,13:00:00,"3:11","2/22/18",20:45:00,"2/25/18","3/4/18","3/7/18",5,0,881.51,2,1,1,"3/15/18",1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,46,51,51,51,53,56,63,66,74,0,NA,"0",9.81666666666667,10.0833333333333,13,3.18333333333333,20.75,58.6666666666667,2.44444444444444,5,5,10,7,17,20,NA,15,23,8,"em",20,NA,831.48,17
341,40,3,"end.all","25.10_para_40.3_341","para",25,10,NA,"2/15/18","2/20/18",09:49:00,1,NA,"2/20/18","2/20/18",10:05:00,13:00:00,"3:11","2/22/18",20:45:00,"2/25/18","3/4/18","3/7/18",5,0,881.51,2,1,1,"3/15/18",1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,46,51,51,51,53,56,63,66,74,0,NA,"0",9.81666666666667,10.0833333333333,13,3.18333333333333,20.75,58.6666666666667,2.44444444444444,5,5,10,7,17,20,NA,15,23,8,"em",20,NA,881.51,20
342,40,4,"3","25.10_para_40.4_342","para",25,10,NA,"2/15/18","2/20/18",09:59:00,1,NA,"2/20/18","2/20/18",10:05:00,13:00:00,"3:01","2/23/18",22:00:00,"2/23/18","2/27/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",4651.31,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,46,51,51,51,54,54,58,0,NA,72,NA,"0",9.98333333333333,10.0833333333333,13,3.01666666666667,22,83.9166666666667,3.49652777777778,5,3,8,4,12,NA,26,NA,NA,NA,"mongo",26,NA,67.1,5
342,40,4,"4","25.10_para_40.4_342","para",25,10,NA,"2/15/18","2/20/18",09:59:00,1,NA,"2/20/18","2/20/18",10:05:00,13:00:00,"3:01","2/23/18",22:00:00,"2/23/18","2/27/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",4651.31,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,46,51,51,51,54,54,58,0,NA,72,NA,"0",9.98333333333333,10.0833333333333,13,3.01666666666667,22,83.9166666666667,3.49652777777778,5,3,8,4,12,NA,26,NA,NA,NA,"mongo",26,NA,306.41,8
342,40,4,"5","25.10_para_40.4_342","para",25,10,NA,"2/15/18","2/20/18",09:59:00,1,NA,"2/20/18","2/20/18",10:05:00,13:00:00,"3:01","2/23/18",22:00:00,"2/23/18","2/27/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",4651.31,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,46,51,51,51,54,54,58,0,NA,72,NA,"0",9.98333333333333,10.0833333333333,13,3.01666666666667,22,83.9166666666667,3.49652777777778,5,3,8,4,12,NA,26,NA,NA,NA,"mongo",26,NA,1657.25,12
342,40,4,"end.all","25.10_para_40.4_342","para",25,10,NA,"2/15/18","2/20/18",09:59:00,1,NA,"2/20/18","2/20/18",10:05:00,13:00:00,"3:01","2/23/18",22:00:00,"2/23/18","2/27/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",4651.31,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,46,51,51,51,54,54,58,0,NA,72,NA,"0",9.98333333333333,10.0833333333333,13,3.01666666666667,22,83.9166666666667,3.49652777777778,5,3,8,4,12,NA,26,NA,NA,NA,"mongo",26,NA,4651.31,26
343,0,0,"3","25.10_para_0.0_343","para",25,10,NA,"2/15/18","2/20/18",10:42:00,1,NA,"2/20/18",NA,NA,NA,NA,NA,NA,"2/24/18","2/28/18","3/6/18",5,0,5184.33,236,221,15,"3/12/18",151,NA,236,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,46,51,51,NA,NA,55,59,65,71,0,NA,"0",10.7,NA,NA,NA,NA,NA,NA,5,4,9,4,13,19,NA,14,20,6,"em",19,NA,56.49,5
343,0,0,"4","25.10_para_0.0_343","para",25,10,NA,"2/15/18","2/20/18",10:42:00,1,NA,"2/20/18",NA,NA,NA,NA,NA,NA,"2/24/18","2/28/18","3/6/18",5,0,5184.33,236,221,15,"3/12/18",151,NA,236,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,46,51,51,NA,NA,55,59,65,71,0,NA,"0",10.7,NA,NA,NA,NA,NA,NA,5,4,9,4,13,19,NA,14,20,6,"em",19,NA,289,9
343,0,0,"5","25.10_para_0.0_343","para",25,10,NA,"2/15/18","2/20/18",10:42:00,1,NA,"2/20/18",NA,NA,NA,NA,NA,NA,"2/24/18","2/28/18","3/6/18",5,0,5184.33,236,221,15,"3/12/18",151,NA,236,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,46,51,51,NA,NA,55,59,65,71,0,NA,"0",10.7,NA,NA,NA,NA,NA,NA,5,4,9,4,13,19,NA,14,20,6,"em",19,NA,1903.82,13
343,0,0,"end.all","25.10_para_0.0_343","para",25,10,NA,"2/15/18","2/20/18",10:42:00,1,NA,"2/20/18",NA,NA,NA,NA,NA,NA,"2/24/18","2/28/18","3/6/18",5,0,5184.33,236,221,15,"3/12/18",151,NA,236,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm",NA,0,46,51,51,NA,NA,55,59,65,71,0,NA,"0",10.7,NA,NA,NA,NA,NA,NA,5,4,9,4,13,19,NA,14,20,6,"em",19,NA,5184.33,19
344,42,1,"3","25.10_para_42.1_344","para",25,10,NA,"2/15/18","2/20/18",10:17:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:43","2/20/18",20:05:00,"2/25/18",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/14/18",807.54,1,0,4,NA,NA,NA,0,NA,NA,NA,"horn damaged during ovp. mass 4 taken in pm",NA,0,46,51,51,51,51,56,NA,0,NA,73,NA,"0",10.2833333333333,10.75,13,2.71666666666667,20.0833333333333,9.33333333333333,0.388888888888889,5,5,10,NA,NA,NA,27,NA,NA,NA,"mongo",27,NA,53.95,5
344,42,1,"4","25.10_para_42.1_344","para",25,10,NA,"2/15/18","2/20/18",10:17:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:43","2/20/18",20:05:00,"2/25/18",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/14/18",807.54,1,0,4,NA,NA,NA,0,NA,NA,NA,"horn damaged during ovp. mass 4 taken in pm",NA,0,46,51,51,51,51,56,NA,0,NA,73,NA,"0",10.2833333333333,10.75,13,2.71666666666667,20.0833333333333,9.33333333333333,0.388888888888889,5,5,10,NA,NA,NA,27,NA,NA,NA,"mongo",27,NA,271.12,10
344,42,1,"5","25.10_para_42.1_344","para",25,10,NA,"2/15/18","2/20/18",10:17:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:43","2/20/18",20:05:00,"2/25/18",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/14/18",807.54,1,0,4,NA,NA,NA,0,NA,NA,NA,"horn damaged during ovp. mass 4 taken in pm",NA,0,46,51,51,51,51,56,NA,0,NA,73,NA,"0",10.2833333333333,10.75,13,2.71666666666667,20.0833333333333,9.33333333333333,0.388888888888889,5,5,10,NA,NA,NA,27,NA,NA,NA,"mongo",27,NA,NA,NA
344,42,1,"end.all","25.10_para_42.1_344","para",25,10,NA,"2/15/18","2/20/18",10:17:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:43","2/20/18",20:05:00,"2/25/18",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/14/18",807.54,1,0,4,NA,NA,NA,0,NA,NA,NA,"horn damaged during ovp. mass 4 taken in pm",NA,0,46,51,51,51,51,56,NA,0,NA,73,NA,"0",10.2833333333333,10.75,13,2.71666666666667,20.0833333333333,9.33333333333333,0.388888888888889,5,5,10,NA,NA,NA,27,NA,NA,NA,"mongo",27,NA,807.54,27
346,42,3,"3","25.10_para_42.3_346","para",25,10,NA,"2/15/18","2/20/18",10:31:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:29","2/22/18",20:45:00,"2/23/18","2/27/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",14116.87,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,46,51,51,51,53,54,58,0,NA,72,NA,"0",10.5166666666667,10.75,13,2.48333333333333,20.75,58,2.41666666666667,5,3,8,4,12,NA,26,NA,NA,NA,"mongo",26,NA,58.39,5
346,42,3,"4","25.10_para_42.3_346","para",25,10,NA,"2/15/18","2/20/18",10:31:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:29","2/22/18",20:45:00,"2/23/18","2/27/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",14116.87,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,46,51,51,51,53,54,58,0,NA,72,NA,"0",10.5166666666667,10.75,13,2.48333333333333,20.75,58,2.41666666666667,5,3,8,4,12,NA,26,NA,NA,NA,"mongo",26,NA,282.99,8
346,42,3,"5","25.10_para_42.3_346","para",25,10,NA,"2/15/18","2/20/18",10:31:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:29","2/22/18",20:45:00,"2/23/18","2/27/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",14116.87,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,46,51,51,51,53,54,58,0,NA,72,NA,"0",10.5166666666667,10.75,13,2.48333333333333,20.75,58,2.41666666666667,5,3,8,4,12,NA,26,NA,NA,NA,"mongo",26,NA,1375.27,12
346,42,3,"end.all","25.10_para_42.3_346","para",25,10,NA,"2/15/18","2/20/18",10:31:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:29","2/22/18",20:45:00,"2/23/18","2/27/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",14116.87,1,1,5,NA,NA,NA,0,NA,NA,NA,"mass 4 and 5 taken in pm",NA,0,46,51,51,51,53,54,58,0,NA,72,NA,"0",10.5166666666667,10.75,13,2.48333333333333,20.75,58,2.41666666666667,5,3,8,4,12,NA,26,NA,NA,NA,"mongo",26,NA,14116.87,26
347,42,4,"3","25.10_para_42.4_347","para",25,10,NA,"2/15/18","2/20/18",10:38:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:22","2/23/18",22:00:00,"2/23/18","2/27/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",4580.39,1,0,6,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm. molted to 6th 3/7/18. Mass: 3217.04. removed cuticle from 3-4th prolegs after molt to 6th",NA,0,46,51,51,51,54,54,58,0,NA,72,NA,"0",10.6333333333333,10.75,13,2.36666666666667,22,83.25,3.46875,5,3,8,4,12,NA,26,NA,NA,NA,"mongo",26,NA,58.77,5
347,42,4,"4","25.10_para_42.4_347","para",25,10,NA,"2/15/18","2/20/18",10:38:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:22","2/23/18",22:00:00,"2/23/18","2/27/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",4580.39,1,0,6,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm. molted to 6th 3/7/18. Mass: 3217.04. removed cuticle from 3-4th prolegs after molt to 6th",NA,0,46,51,51,51,54,54,58,0,NA,72,NA,"0",10.6333333333333,10.75,13,2.36666666666667,22,83.25,3.46875,5,3,8,4,12,NA,26,NA,NA,NA,"mongo",26,NA,160.62,8
347,42,4,"5","25.10_para_42.4_347","para",25,10,NA,"2/15/18","2/20/18",10:38:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:22","2/23/18",22:00:00,"2/23/18","2/27/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",4580.39,1,0,6,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm. molted to 6th 3/7/18. Mass: 3217.04. removed cuticle from 3-4th prolegs after molt to 6th",NA,0,46,51,51,51,54,54,58,0,NA,72,NA,"0",10.6333333333333,10.75,13,2.36666666666667,22,83.25,3.46875,5,3,8,4,12,NA,26,NA,NA,NA,"mongo",26,NA,663.26,12
347,42,4,"end.all","25.10_para_42.4_347","para",25,10,NA,"2/15/18","2/20/18",10:38:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:22","2/23/18",22:00:00,"2/23/18","2/27/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/13/18",4580.39,1,0,6,NA,NA,NA,0,NA,NA,NA,"mass 5 taken in pm. molted to 6th 3/7/18. Mass: 3217.04. removed cuticle from 3-4th prolegs after molt to 6th",NA,0,46,51,51,51,54,54,58,0,NA,72,NA,"0",10.6333333333333,10.75,13,2.36666666666667,22,83.25,3.46875,5,3,8,4,12,NA,26,NA,NA,NA,"mongo",26,NA,4580.39,26
348,42,1,"3","25.10_para_42.1_348","para",25,10,NA,"2/15/18","2/20/18",10:16:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:44","2/20/18",20:05:00,"2/22/18","2/26/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10367.97,"3/4/18","mass 4 and 5 taken in pm. wandered 3/4/18. Mass: 10367.97. put in pupae box. frozen 3/27/18",NA,0,46,51,51,51,51,53,57,0,NA,0,63,"0",10.2666666666667,10.75,13,2.73333333333333,20.0833333333333,9.33333333333333,0.388888888888889,5,2,7,4,11,NA,NA,NA,NA,NA,"wand",17,17,66.89,5
348,42,1,"4","25.10_para_42.1_348","para",25,10,NA,"2/15/18","2/20/18",10:16:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:44","2/20/18",20:05:00,"2/22/18","2/26/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10367.97,"3/4/18","mass 4 and 5 taken in pm. wandered 3/4/18. Mass: 10367.97. put in pupae box. frozen 3/27/18",NA,0,46,51,51,51,51,53,57,0,NA,0,63,"0",10.2666666666667,10.75,13,2.73333333333333,20.0833333333333,9.33333333333333,0.388888888888889,5,2,7,4,11,NA,NA,NA,NA,NA,"wand",17,17,264.83,7
348,42,1,"5","25.10_para_42.1_348","para",25,10,NA,"2/15/18","2/20/18",10:16:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:44","2/20/18",20:05:00,"2/22/18","2/26/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10367.97,"3/4/18","mass 4 and 5 taken in pm. wandered 3/4/18. Mass: 10367.97. put in pupae box. frozen 3/27/18",NA,0,46,51,51,51,51,53,57,0,NA,0,63,"0",10.2666666666667,10.75,13,2.73333333333333,20.0833333333333,9.33333333333333,0.388888888888889,5,2,7,4,11,NA,NA,NA,NA,NA,"wand",17,17,1383.07,11
348,42,1,"end.all","25.10_para_42.1_348","para",25,10,NA,"2/15/18","2/20/18",10:16:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:44","2/20/18",20:05:00,"2/22/18","2/26/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10367.97,"3/4/18","mass 4 and 5 taken in pm. wandered 3/4/18. Mass: 10367.97. put in pupae box. frozen 3/27/18",NA,0,46,51,51,51,51,53,57,0,NA,0,63,"0",10.2666666666667,10.75,13,2.73333333333333,20.0833333333333,9.33333333333333,0.388888888888889,5,2,7,4,11,NA,NA,NA,NA,NA,"wand",17,17,10367.97,17
35,40,3,"3","25.10_para_40.3_35","para",25,10,NA,"1/28/18","2/2/18",11:44:00,1,NA,"2/2/18","2/2/18",11:49:00,13:00:00,"1:16","2/4/18",19:30:00,"2/5/18","2/11/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"2/25/18",4849.89,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,28,33,33,33,35,36,42,0,NA,56,NA,"0",11.7333333333333,11.8166666666667,13,1.26666666666667,19.5,55.6833333333333,2.32013888888889,5,3,8,6,14,NA,28,NA,NA,NA,"mongo",28,NA,52.93,5
35,40,3,"4","25.10_para_40.3_35","para",25,10,NA,"1/28/18","2/2/18",11:44:00,1,NA,"2/2/18","2/2/18",11:49:00,13:00:00,"1:16","2/4/18",19:30:00,"2/5/18","2/11/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"2/25/18",4849.89,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,28,33,33,33,35,36,42,0,NA,56,NA,"0",11.7333333333333,11.8166666666667,13,1.26666666666667,19.5,55.6833333333333,2.32013888888889,5,3,8,6,14,NA,28,NA,NA,NA,"mongo",28,NA,213.29,8
35,40,3,"5","25.10_para_40.3_35","para",25,10,NA,"1/28/18","2/2/18",11:44:00,1,NA,"2/2/18","2/2/18",11:49:00,13:00:00,"1:16","2/4/18",19:30:00,"2/5/18","2/11/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"2/25/18",4849.89,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,28,33,33,33,35,36,42,0,NA,56,NA,"0",11.7333333333333,11.8166666666667,13,1.26666666666667,19.5,55.6833333333333,2.32013888888889,5,3,8,6,14,NA,28,NA,NA,NA,"mongo",28,NA,1618.69,14
35,40,3,"end.all","25.10_para_40.3_35","para",25,10,NA,"1/28/18","2/2/18",11:44:00,1,NA,"2/2/18","2/2/18",11:49:00,13:00:00,"1:16","2/4/18",19:30:00,"2/5/18","2/11/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"2/25/18",4849.89,1,0,5,NA,NA,NA,0,NA,NA,NA,"mass 4 taken in pm",NA,0,28,33,33,33,35,36,42,0,NA,56,NA,"0",11.7333333333333,11.8166666666667,13,1.26666666666667,19.5,55.6833333333333,2.32013888888889,5,3,8,6,14,NA,28,NA,NA,NA,"mongo",28,NA,4849.89,28
350,42,3,"3","25.10_para_42.3_350","para",25,10,NA,"2/15/18","2/20/18",10:30:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:30","2/22/18",20:45:00,"2/25/18","3/2/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/16/18",11307.84,1,0,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,46,51,51,51,53,56,61,0,NA,75,NA,"0",10.5,10.75,13,2.5,20.75,58,2.41666666666667,5,5,10,5,15,NA,29,NA,NA,NA,"mongo",29,NA,53.57,5
350,42,3,"4","25.10_para_42.3_350","para",25,10,NA,"2/15/18","2/20/18",10:30:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:30","2/22/18",20:45:00,"2/25/18","3/2/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/16/18",11307.84,1,0,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,46,51,51,51,53,56,61,0,NA,75,NA,"0",10.5,10.75,13,2.5,20.75,58,2.41666666666667,5,5,10,5,15,NA,29,NA,NA,NA,"mongo",29,NA,304.91,10
350,42,3,"5","25.10_para_42.3_350","para",25,10,NA,"2/15/18","2/20/18",10:30:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:30","2/22/18",20:45:00,"2/25/18","3/2/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/16/18",11307.84,1,0,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,46,51,51,51,53,56,61,0,NA,75,NA,"0",10.5,10.75,13,2.5,20.75,58,2.41666666666667,5,5,10,5,15,NA,29,NA,NA,NA,"mongo",29,NA,1834.44,15
350,42,3,"end.all","25.10_para_42.3_350","para",25,10,NA,"2/15/18","2/20/18",10:30:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:30","2/22/18",20:45:00,"2/25/18","3/2/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,"3/16/18",11307.84,1,0,5,NA,NA,NA,0,NA,NA,NA,NA,NA,0,46,51,51,51,53,56,61,0,NA,75,NA,"0",10.5,10.75,13,2.5,20.75,58,2.41666666666667,5,5,10,5,15,NA,29,NA,NA,NA,"mongo",29,NA,11307.84,29
351,42,4,"3","25.10_para_42.4_351","para",25,10,NA,"2/15/18","2/20/18",10:37:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:23","2/23/18",22:00:00,"2/22/18","2/25/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10933.47,"3/3/18","mass 5 taken in pm. wandered 3/3/18. Mass: 10933.47. frozen for dissection",NA,0,46,51,51,51,54,53,56,0,NA,0,62,"0",10.6166666666667,10.75,13,2.38333333333333,22,83.25,3.46875,5,2,7,3,10,NA,NA,NA,NA,NA,"wand",16,16,72.97,5
351,42,4,"4","25.10_para_42.4_351","para",25,10,NA,"2/15/18","2/20/18",10:37:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:23","2/23/18",22:00:00,"2/22/18","2/25/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10933.47,"3/3/18","mass 5 taken in pm. wandered 3/3/18. Mass: 10933.47. frozen for dissection",NA,0,46,51,51,51,54,53,56,0,NA,0,62,"0",10.6166666666667,10.75,13,2.38333333333333,22,83.25,3.46875,5,2,7,3,10,NA,NA,NA,NA,NA,"wand",16,16,260.22,7
351,42,4,"5","25.10_para_42.4_351","para",25,10,NA,"2/15/18","2/20/18",10:37:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:23","2/23/18",22:00:00,"2/22/18","2/25/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10933.47,"3/3/18","mass 5 taken in pm. wandered 3/3/18. Mass: 10933.47. frozen for dissection",NA,0,46,51,51,51,54,53,56,0,NA,0,62,"0",10.6166666666667,10.75,13,2.38333333333333,22,83.25,3.46875,5,2,7,3,10,NA,NA,NA,NA,NA,"wand",16,16,1578.06,10
351,42,4,"end.all","25.10_para_42.4_351","para",25,10,NA,"2/15/18","2/20/18",10:37:00,1,NA,"2/20/18","2/20/18",10:45:00,13:00:00,"2:23","2/23/18",22:00:00,"2/22/18","2/25/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10933.47,"3/3/18","mass 5 taken in pm. wandered 3/3/18. Mass: 10933.47. frozen for dissection",NA,0,46,51,51,51,54,53,56,0,NA,0,62,"0",10.6166666666667,10.75,13,2.38333333333333,22,83.25,3.46875,5,2,7,3,10,NA,NA,NA,NA,NA,"wand",16,16,10933.47,16
352,40,1,"3","25.10_para_40.1_352","para",25,10,NA,"2/16/18","2/20/18",09:29:00,1,NA,"2/20/18","2/20/18",10:05:00,13:00:00,"3:31","2/20/18",20:05:00,"2/23/18","2/28/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8320.43,"3/6/18","mass 4 and 5 taken in pm. wandered 3/6/18, mass=8320.43. put in pupa box. pupated normally. frozen 3/27/18",NA,0,47,51,51,51,51,54,59,0,NA,0,65,"0",9.48333333333333,10.0833333333333,13,3.51666666666667,20.0833333333333,10,0.416666666666667,4,3,7,5,12,NA,NA,NA,NA,NA,"wand",18,18,56.16,4
352,40,1,"4","25.10_para_40.1_352","para",25,10,NA,"2/16/18","2/20/18",09:29:00,1,NA,"2/20/18","2/20/18",10:05:00,13:00:00,"3:31","2/20/18",20:05:00,"2/23/18","2/28/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8320.43,"3/6/18","mass 4 and 5 taken in pm. wandered 3/6/18, mass=8320.43. put in pupa box. pupated normally. frozen 3/27/18",NA,0,47,51,51,51,51,54,59,0,NA,0,65,"0",9.48333333333333,10.0833333333333,13,3.51666666666667,20.0833333333333,10,0.416666666666667,4,3,7,5,12,NA,NA,NA,NA,NA,"wand",18,18,304.62,7
352,40,1,"5","25.10_para_40.1_352","para",25,10,NA,"2/16/18","2/20/18",09:29:00,1,NA,"2/20/18","2/20/18",10:05:00,13:00:00,"3:31","2/20/18",20:05:00,"2/23/18","2/28/18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8320.43,"3/6/18","mass 4 and 5 taken in pm. wandered 3/6/18, mass=8320.43. put in pupa box. pupated normally. frozen 3/27/18",NA,0,47,51,51,51,51,54,59,0,NA,0,65,"0",9.48333333333333,10.0833333333333,13,3.51666666666667,20.0833333333333,10,0.416666666666667,4,3,7,5,12,NA,NA,NA,NA,NA,"wand",18,18,911.21,12
