"bug.id","treatment","temp.avg","temp.var","instar","day.age","mass.wand","mass.48em","num.ovp","suc.ovp","instar.em","bled.em","num.em","num.coc","num.fail.spin","num.ecl","num.unem","load","date.laid.j","date.hatch.j","date.died.j","date.3.j","date.4.j","date.5.j","date.wand.j","date.ovp.j","date.em.j","date.ecl.j","waspdev.tot","waspdev.int","stsp.llsurv","stsp.pupsurv","tot.elsurv","tot.llsurv","tot.surv","timeto3","timeto4","timeto5","int3","ttwand","ttem","date.coll.j","coll.loc","pop","diet","end","int5","use","int4","ttend","mass"
"28.10_p_21","para","28","10","end",22,NA,3677.62,1,1,5,0,34,12,22,3,78,112,103,104,NA,110,114,118,NA,110,126,132,22,16,0.352941176470588,0.25,0.303571428571429,0.107142857142857,0.0267857142857143,6,10,14,4,NA,22,NA,NA,"lab","col",126,8,1,4,22,3677.62
"28.10_p_23","para","28","10","3",6,NA,1747.94,1,1,5,0,7,4,3,1,9,16,103,104,NA,110,115,119,NA,110,126,133,23,16,0.571428571428571,0.25,0.4375,0.25,0.0625,6,11,15,5,NA,22,NA,NA,"lab","col",126,7,1,4,22,82.93
"28.10_p_23","para","28","10","4",11,NA,1747.94,1,1,5,0,7,4,3,1,9,16,103,104,NA,110,115,119,NA,110,126,133,23,16,0.571428571428571,0.25,0.4375,0.25,0.0625,6,11,15,5,NA,22,NA,NA,"lab","col",126,7,1,4,22,234.4
"28.10_p_23","para","28","10","5",15,NA,1747.94,1,1,5,0,7,4,3,1,9,16,103,104,NA,110,115,119,NA,110,126,133,23,16,0.571428571428571,0.25,0.4375,0.25,0.0625,6,11,15,5,NA,22,NA,NA,"lab","col",126,7,1,4,22,718.31
"28.10_p_23","para","28","10","end",22,NA,1747.94,1,1,5,0,7,4,3,1,9,16,103,104,NA,110,115,119,NA,110,126,133,23,16,0.571428571428571,0.25,0.4375,0.25,0.0625,6,11,15,5,NA,22,NA,NA,"lab","col",126,7,1,4,22,1747.94
"28.10_p_24","para","28","10","3",6,NA,1230.23,1,1,5,0,5,0,5,0,12,17,103,104,NA,110,115,119,NA,110,126,NA,NA,16,0,0,0.294117647058824,0,0,6,11,15,5,NA,22,NA,NA,"lab","col",126,7,1,4,22,50.78
"28.10_p_24","para","28","10","4",11,NA,1230.23,1,1,5,0,5,0,5,0,12,17,103,104,NA,110,115,119,NA,110,126,NA,NA,16,0,0,0.294117647058824,0,0,6,11,15,5,NA,22,NA,NA,"lab","col",126,7,1,4,22,155.38
"28.10_p_24","para","28","10","5",15,NA,1230.23,1,1,5,0,5,0,5,0,12,17,103,104,NA,110,115,119,NA,110,126,NA,NA,16,0,0,0.294117647058824,0,0,6,11,15,5,NA,22,NA,NA,"lab","col",126,7,1,4,22,498.47
"28.10_p_24","para","28","10","end",22,NA,1230.23,1,1,5,0,5,0,5,0,12,17,103,104,NA,110,115,119,NA,110,126,NA,NA,16,0,0,0.294117647058824,0,0,6,11,15,5,NA,22,NA,NA,"lab","col",126,7,1,4,22,1230.23
"28.10_p_4","para","28","10","3",5,NA,1642.88,1,1,5,0,21,11,10,0,20,41,103,104,NA,109,113,119,NA,109,127,NA,NA,18,0.523809523809524,0,0.51219512195122,0.268292682926829,0,5,9,15,4,NA,23,NA,NA,"lab","col",127,8,1,6,23,58.44
"28.10_p_4","para","28","10","4",9,NA,1642.88,1,1,5,0,21,11,10,0,20,41,103,104,NA,109,113,119,NA,109,127,NA,NA,18,0.523809523809524,0,0.51219512195122,0.268292682926829,0,5,9,15,4,NA,23,NA,NA,"lab","col",127,8,1,6,23,163.36
"28.10_p_4","para","28","10","5",15,NA,1642.88,1,1,5,0,21,11,10,0,20,41,103,104,NA,109,113,119,NA,109,127,NA,NA,18,0.523809523809524,0,0.51219512195122,0.268292682926829,0,5,9,15,4,NA,23,NA,NA,"lab","col",127,8,1,6,23,576.2
"28.10_p_4","para","28","10","end",23,NA,1642.88,1,1,5,0,21,11,10,0,20,41,103,104,NA,109,113,119,NA,109,127,NA,NA,18,0.523809523809524,0,0.51219512195122,0.268292682926829,0,5,9,15,4,NA,23,NA,NA,"lab","col",127,8,1,6,23,1642.88
"28.10_p_40","para","28","10","3",5,NA,3353.92,1,1,5,1,26,8,18,2,56,82,109,110,NA,115,120,124,NA,115,132,138,23,17,0.307692307692308,0.25,0.317073170731707,0.0975609756097561,0.024390243902439,5,10,14,5,NA,22,NA,NA,"lab","col",132,8,1,4,22,46.34
"28.10_p_40","para","28","10","4",10,NA,3353.92,1,1,5,1,26,8,18,2,56,82,109,110,NA,115,120,124,NA,115,132,138,23,17,0.307692307692308,0.25,0.317073170731707,0.0975609756097561,0.024390243902439,5,10,14,5,NA,22,NA,NA,"lab","col",132,8,1,4,22,432.99
"28.10_p_40","para","28","10","5",14,NA,3353.92,1,1,5,1,26,8,18,2,56,82,109,110,NA,115,120,124,NA,115,132,138,23,17,0.307692307692308,0.25,0.317073170731707,0.0975609756097561,0.024390243902439,5,10,14,5,NA,22,NA,NA,"lab","col",132,8,1,4,22,1222.51
"28.10_p_40","para","28","10","end",22,NA,3353.92,1,1,5,1,26,8,18,2,56,82,109,110,NA,115,120,124,NA,115,132,138,23,17,0.307692307692308,0.25,0.317073170731707,0.0975609756097561,0.024390243902439,5,10,14,5,NA,22,NA,NA,"lab","col",132,8,1,4,22,3353.92
"28.10_p_42","para","28","10","3",5,NA,1732.35,1,1,5,1,20,6,14,0,18,38,109,110,NA,115,120,124,NA,115,132,NA,NA,17,0.3,0,0.526315789473684,0.157894736842105,0,5,10,14,5,NA,22,NA,NA,"lab","col",132,8,1,4,22,35.13
"28.10_p_42","para","28","10","4",10,NA,1732.35,1,1,5,1,20,6,14,0,18,38,109,110,NA,115,120,124,NA,115,132,NA,NA,17,0.3,0,0.526315789473684,0.157894736842105,0,5,10,14,5,NA,22,NA,NA,"lab","col",132,8,1,4,22,197.58
"28.10_p_42","para","28","10","5",14,NA,1732.35,1,1,5,1,20,6,14,0,18,38,109,110,NA,115,120,124,NA,115,132,NA,NA,17,0.3,0,0.526315789473684,0.157894736842105,0,5,10,14,5,NA,22,NA,NA,"lab","col",132,8,1,4,22,801.51
"28.10_p_42","para","28","10","end",22,NA,1732.35,1,1,5,1,20,6,14,0,18,38,109,110,NA,115,120,124,NA,115,132,NA,NA,17,0.3,0,0.526315789473684,0.157894736842105,0,5,10,14,5,NA,22,NA,NA,"lab","col",132,8,1,4,22,1732.35
"28.10_p_43","para","28","10","3",5,NA,1457.63,1,1,5,0,16,2,14,0,10,26,109,110,NA,115,120,124,NA,115,132,NA,NA,17,0.125,0,0.615384615384615,0.0769230769230769,0,5,10,14,5,NA,22,NA,NA,"lab","col",132,8,1,4,22,39.43
"28.10_p_43","para","28","10","4",10,NA,1457.63,1,1,5,0,16,2,14,0,10,26,109,110,NA,115,120,124,NA,115,132,NA,NA,17,0.125,0,0.615384615384615,0.0769230769230769,0,5,10,14,5,NA,22,NA,NA,"lab","col",132,8,1,4,22,200.13
"28.10_p_43","para","28","10","5",14,NA,1457.63,1,1,5,0,16,2,14,0,10,26,109,110,NA,115,120,124,NA,115,132,NA,NA,17,0.125,0,0.615384615384615,0.0769230769230769,0,5,10,14,5,NA,22,NA,NA,"lab","col",132,8,1,4,22,445.91
"28.10_p_43","para","28","10","end",22,NA,1457.63,1,1,5,0,16,2,14,0,10,26,109,110,NA,115,120,124,NA,115,132,NA,NA,17,0.125,0,0.615384615384615,0.0769230769230769,0,5,10,14,5,NA,22,NA,NA,"lab","col",132,8,1,4,22,1457.63
"28.10_p_46","para","28","10","3",6,NA,2664.48,1,1,5,0,1,0,1,0,23,24,109,110,NA,116,120,126,NA,116,133,NA,NA,17,0,0,0.0416666666666667,0,0,6,10,16,4,NA,23,NA,NA,"lab","col",133,7,1,6,23,45.61
"28.10_p_46","para","28","10","4",10,NA,2664.48,1,1,5,0,1,0,1,0,23,24,109,110,NA,116,120,126,NA,116,133,NA,NA,17,0,0,0.0416666666666667,0,0,6,10,16,4,NA,23,NA,NA,"lab","col",133,7,1,6,23,308.42
"28.10_p_46","para","28","10","5",16,NA,2664.48,1,1,5,0,1,0,1,0,23,24,109,110,NA,116,120,126,NA,116,133,NA,NA,17,0,0,0.0416666666666667,0,0,6,10,16,4,NA,23,NA,NA,"lab","col",133,7,1,6,23,1331.4
"28.10_p_46","para","28","10","end",23,NA,2664.48,1,1,5,0,1,0,1,0,23,24,109,110,NA,116,120,126,NA,116,133,NA,NA,17,0,0,0.0416666666666667,0,0,6,10,16,4,NA,23,NA,NA,"lab","col",133,7,1,6,23,2664.48
"28.10_p_48","para","28","10","3",6,NA,2219.83,1,1,5,1,13,8,5,5,60,73,109,110,NA,116,120,124,NA,116,131,138,22,15,0.615384615384615,0.625,0.178082191780822,0.10958904109589,0.0684931506849315,6,10,14,4,NA,21,NA,NA,"lab","col",131,7,1,4,21,30.86
"28.10_p_48","para","28","10","4",10,NA,2219.83,1,1,5,1,13,8,5,5,60,73,109,110,NA,116,120,124,NA,116,131,138,22,15,0.615384615384615,0.625,0.178082191780822,0.10958904109589,0.0684931506849315,6,10,14,4,NA,21,NA,NA,"lab","col",131,7,1,4,21,193.27
"28.10_p_48","para","28","10","5",14,NA,2219.83,1,1,5,1,13,8,5,5,60,73,109,110,NA,116,120,124,NA,116,131,138,22,15,0.615384615384615,0.625,0.178082191780822,0.10958904109589,0.0684931506849315,6,10,14,4,NA,21,NA,NA,"lab","col",131,7,1,4,21,916.93
"28.10_p_48","para","28","10","end",21,NA,2219.83,1,1,5,1,13,8,5,5,60,73,109,110,NA,116,120,124,NA,116,131,138,22,15,0.615384615384615,0.625,0.178082191780822,0.10958904109589,0.0684931506849315,6,10,14,4,NA,21,NA,NA,"lab","col",131,7,1,4,21,2219.83
"28.10_p_50","para","28","10","3",6,NA,2605.51,1,1,5,0,16,7,9,2,14,30,109,110,NA,116,120,125,NA,116,132,138,22,16,0.4375,0.285714285714286,0.533333333333333,0.233333333333333,0.0666666666666667,6,10,15,4,NA,22,NA,NA,"lab","col",132,7,1,5,22,68.77
"28.10_p_50","para","28","10","4",10,NA,2605.51,1,1,5,0,16,7,9,2,14,30,109,110,NA,116,120,125,NA,116,132,138,22,16,0.4375,0.285714285714286,0.533333333333333,0.233333333333333,0.0666666666666667,6,10,15,4,NA,22,NA,NA,"lab","col",132,7,1,5,22,338.94
"28.10_p_50","para","28","10","5",15,NA,2605.51,1,1,5,0,16,7,9,2,14,30,109,110,NA,116,120,125,NA,116,132,138,22,16,0.4375,0.285714285714286,0.533333333333333,0.233333333333333,0.0666666666666667,6,10,15,4,NA,22,NA,NA,"lab","col",132,7,1,5,22,1520.49
"28.10_p_50","para","28","10","end",22,NA,2605.51,1,1,5,0,16,7,9,2,14,30,109,110,NA,116,120,125,NA,116,132,138,22,16,0.4375,0.285714285714286,0.533333333333333,0.233333333333333,0.0666666666666667,6,10,15,4,NA,22,NA,NA,"lab","col",132,7,1,5,22,2605.51
"28.10_p_52","para","28","10","3",6,NA,3165.33,1,1,5,0,8,4,4,2,121,129,109,110,NA,116,120,125,NA,116,132,140,24,16,0.5,0.5,0.062015503875969,0.0310077519379845,0.0155038759689922,6,10,15,4,NA,22,NA,NA,"lab","col",132,7,1,5,22,49.91
"28.10_p_52","para","28","10","4",10,NA,3165.33,1,1,5,0,8,4,4,2,121,129,109,110,NA,116,120,125,NA,116,132,140,24,16,0.5,0.5,0.062015503875969,0.0310077519379845,0.0155038759689922,6,10,15,4,NA,22,NA,NA,"lab","col",132,7,1,5,22,181.39
"28.10_p_52","para","28","10","5",15,NA,3165.33,1,1,5,0,8,4,4,2,121,129,109,110,NA,116,120,125,NA,116,132,140,24,16,0.5,0.5,0.062015503875969,0.0310077519379845,0.0155038759689922,6,10,15,4,NA,22,NA,NA,"lab","col",132,7,1,5,22,1094.09
"28.10_p_52","para","28","10","end",22,NA,3165.33,1,1,5,0,8,4,4,2,121,129,109,110,NA,116,120,125,NA,116,132,140,24,16,0.5,0.5,0.062015503875969,0.0310077519379845,0.0155038759689922,6,10,15,4,NA,22,NA,NA,"lab","col",132,7,1,5,22,3165.33
"28.10_p_53","para","28","10","3",4,NA,2515.34,1,1,5,0,14,5,9,2,109,123,111,112,NA,116,120,124,NA,116,132,140,24,16,0.357142857142857,0.4,0.113821138211382,0.040650406504065,0.016260162601626,4,8,12,4,NA,20,NA,NA,"lab","col",132,8,1,4,20,34.73
"28.10_p_53","para","28","10","4",8,NA,2515.34,1,1,5,0,14,5,9,2,109,123,111,112,NA,116,120,124,NA,116,132,140,24,16,0.357142857142857,0.4,0.113821138211382,0.040650406504065,0.016260162601626,4,8,12,4,NA,20,NA,NA,"lab","col",132,8,1,4,20,65.82
"28.10_p_53","para","28","10","5",12,NA,2515.34,1,1,5,0,14,5,9,2,109,123,111,112,NA,116,120,124,NA,116,132,140,24,16,0.357142857142857,0.4,0.113821138211382,0.040650406504065,0.016260162601626,4,8,12,4,NA,20,NA,NA,"lab","col",132,8,1,4,20,518.24
"28.10_p_53","para","28","10","end",20,NA,2515.34,1,1,5,0,14,5,9,2,109,123,111,112,NA,116,120,124,NA,116,132,140,24,16,0.357142857142857,0.4,0.113821138211382,0.040650406504065,0.016260162601626,4,8,12,4,NA,20,NA,NA,"lab","col",132,8,1,4,20,2515.34
"28.10_p_58","para","28","10","3",5,NA,3847.38,2,1,5,0,49,23,26,4,53,102,111,112,NA,117,121,126,NA,117,133,140,23,16,0.469387755102041,0.173913043478261,0.480392156862745,0.225490196078431,0.0392156862745098,5,9,14,4,NA,21,NA,NA,"lab","col",133,7,1,5,21,96.02
"28.10_p_58","para","28","10","4",9,NA,3847.38,2,1,5,0,49,23,26,4,53,102,111,112,NA,117,121,126,NA,117,133,140,23,16,0.469387755102041,0.173913043478261,0.480392156862745,0.225490196078431,0.0392156862745098,5,9,14,4,NA,21,NA,NA,"lab","col",133,7,1,5,21,450.36
"28.10_p_58","para","28","10","5",14,NA,3847.38,2,1,5,0,49,23,26,4,53,102,111,112,NA,117,121,126,NA,117,133,140,23,16,0.469387755102041,0.173913043478261,0.480392156862745,0.225490196078431,0.0392156862745098,5,9,14,4,NA,21,NA,NA,"lab","col",133,7,1,5,21,1663.4
"28.10_p_58","para","28","10","end",21,NA,3847.38,2,1,5,0,49,23,26,4,53,102,111,112,NA,117,121,126,NA,117,133,140,23,16,0.469387755102041,0.173913043478261,0.480392156862745,0.225490196078431,0.0392156862745098,5,9,14,4,NA,21,NA,NA,"lab","col",133,7,1,5,21,3847.38
"28.10_p_59","para","28","10","3",5,NA,4345.41,2,1,5,0,35,15,20,8,106,141,111,112,NA,117,120,125,NA,117,133,140,23,16,0.428571428571429,0.533333333333333,0.24822695035461,0.106382978723404,0.0567375886524823,5,8,13,3,NA,21,NA,NA,"lab","col",133,8,1,5,21,74.59
"28.10_p_59","para","28","10","4",8,NA,4345.41,2,1,5,0,35,15,20,8,106,141,111,112,NA,117,120,125,NA,117,133,140,23,16,0.428571428571429,0.533333333333333,0.24822695035461,0.106382978723404,0.0567375886524823,5,8,13,3,NA,21,NA,NA,"lab","col",133,8,1,5,21,183.75
"28.10_p_59","para","28","10","5",13,NA,4345.41,2,1,5,0,35,15,20,8,106,141,111,112,NA,117,120,125,NA,117,133,140,23,16,0.428571428571429,0.533333333333333,0.24822695035461,0.106382978723404,0.0567375886524823,5,8,13,3,NA,21,NA,NA,"lab","col",133,8,1,5,21,1188.45
"28.10_p_59","para","28","10","end",21,NA,4345.41,2,1,5,0,35,15,20,8,106,141,111,112,NA,117,120,125,NA,117,133,140,23,16,0.428571428571429,0.533333333333333,0.24822695035461,0.106382978723404,0.0567375886524823,5,8,13,3,NA,21,NA,NA,"lab","col",133,8,1,5,21,4345.41
"28.10_p_62","para","28","10","3",5,NA,3461.26,1,1,5,0,32,26,6,8,79,111,111,112,NA,117,121,125,NA,117,133,140,23,16,0.8125,0.307692307692308,0.288288288288288,0.234234234234234,0.0720720720720721,5,9,13,4,NA,21,NA,NA,"lab","col",133,8,1,4,21,45.11
"28.10_p_62","para","28","10","4",9,NA,3461.26,1,1,5,0,32,26,6,8,79,111,111,112,NA,117,121,125,NA,117,133,140,23,16,0.8125,0.307692307692308,0.288288288288288,0.234234234234234,0.0720720720720721,5,9,13,4,NA,21,NA,NA,"lab","col",133,8,1,4,21,326.42
"28.10_p_62","para","28","10","5",13,NA,3461.26,1,1,5,0,32,26,6,8,79,111,111,112,NA,117,121,125,NA,117,133,140,23,16,0.8125,0.307692307692308,0.288288288288288,0.234234234234234,0.0720720720720721,5,9,13,4,NA,21,NA,NA,"lab","col",133,8,1,4,21,1204.17
"28.10_p_62","para","28","10","end",21,NA,3461.26,1,1,5,0,32,26,6,8,79,111,111,112,NA,117,121,125,NA,117,133,140,23,16,0.8125,0.307692307692308,0.288288288288288,0.234234234234234,0.0720720720720721,5,9,13,4,NA,21,NA,NA,"lab","col",133,8,1,4,21,3461.26
"28.10_p_64","para","28","10","3",5,NA,2080.44,1,1,5,0,1,0,1,0,35,36,111,112,NA,117,120,125,NA,117,135,NA,NA,18,0,0,0.0277777777777778,0,0,5,8,13,3,NA,23,NA,NA,"lab","col",135,10,1,5,23,69.44
"28.10_p_64","para","28","10","4",8,NA,2080.44,1,1,5,0,1,0,1,0,35,36,111,112,NA,117,120,125,NA,117,135,NA,NA,18,0,0,0.0277777777777778,0,0,5,8,13,3,NA,23,NA,NA,"lab","col",135,10,1,5,23,152.35
"28.10_p_64","para","28","10","5",13,NA,2080.44,1,1,5,0,1,0,1,0,35,36,111,112,NA,117,120,125,NA,117,135,NA,NA,18,0,0,0.0277777777777778,0,0,5,8,13,3,NA,23,NA,NA,"lab","col",135,10,1,5,23,676
"28.10_p_64","para","28","10","end",23,NA,2080.44,1,1,5,0,1,0,1,0,35,36,111,112,NA,117,120,125,NA,117,135,NA,NA,18,0,0,0.0277777777777778,0,0,5,8,13,3,NA,23,NA,NA,"lab","col",135,10,1,5,23,2080.44
"28.10_p_66","para","28","10","3",5,NA,2768.31,1,1,5,0,29,7,22,3,51,80,111,112,NA,117,120,124,NA,117,132,140,23,15,0.241379310344828,0.428571428571429,0.3625,0.0875,0.0375,5,8,12,3,NA,20,NA,NA,"lab","col",132,8,1,4,20,44.42
"28.10_p_66","para","28","10","4",8,NA,2768.31,1,1,5,0,29,7,22,3,51,80,111,112,NA,117,120,124,NA,117,132,140,23,15,0.241379310344828,0.428571428571429,0.3625,0.0875,0.0375,5,8,12,3,NA,20,NA,NA,"lab","col",132,8,1,4,20,208.08
"28.10_p_66","para","28","10","5",12,NA,2768.31,1,1,5,0,29,7,22,3,51,80,111,112,NA,117,120,124,NA,117,132,140,23,15,0.241379310344828,0.428571428571429,0.3625,0.0875,0.0375,5,8,12,3,NA,20,NA,NA,"lab","col",132,8,1,4,20,791.16
"28.10_p_66","para","28","10","end",20,NA,2768.31,1,1,5,0,29,7,22,3,51,80,111,112,NA,117,120,124,NA,117,132,140,23,15,0.241379310344828,0.428571428571429,0.3625,0.0875,0.0375,5,8,12,3,NA,20,NA,NA,"lab","col",132,8,1,4,20,2768.31
"28.10_p_67","para","28","10","3",5,NA,3083.3,1,1,5,1,33,20,13,10,30,63,111,112,NA,117,121,126,NA,117,133,140,23,16,0.606060606060606,0.5,0.523809523809524,0.317460317460317,0.158730158730159,5,9,14,4,NA,21,NA,NA,"lab","col",133,7,1,5,21,43.37
"28.10_p_67","para","28","10","4",9,NA,3083.3,1,1,5,1,33,20,13,10,30,63,111,112,NA,117,121,126,NA,117,133,140,23,16,0.606060606060606,0.5,0.523809523809524,0.317460317460317,0.158730158730159,5,9,14,4,NA,21,NA,NA,"lab","col",133,7,1,5,21,312.58
"28.10_p_67","para","28","10","5",14,NA,3083.3,1,1,5,1,33,20,13,10,30,63,111,112,NA,117,121,126,NA,117,133,140,23,16,0.606060606060606,0.5,0.523809523809524,0.317460317460317,0.158730158730159,5,9,14,4,NA,21,NA,NA,"lab","col",133,7,1,5,21,891.39
"28.10_p_67","para","28","10","end",21,NA,3083.3,1,1,5,1,33,20,13,10,30,63,111,112,NA,117,121,126,NA,117,133,140,23,16,0.606060606060606,0.5,0.523809523809524,0.317460317460317,0.158730158730159,5,9,14,4,NA,21,NA,NA,"lab","col",133,7,1,5,21,3083.3
"28.10_p_74","para","28","10","3",5,NA,4352.11,1,1,5,0,21,10,11,1,45,66,111,112,NA,117,120,125,NA,117,132,139,22,15,0.476190476190476,0.1,0.318181818181818,0.151515151515152,0.0151515151515152,5,8,13,3,NA,20,NA,NA,"lab","col",132,7,1,5,20,61.62
"28.10_p_74","para","28","10","4",8,NA,4352.11,1,1,5,0,21,10,11,1,45,66,111,112,NA,117,120,125,NA,117,132,139,22,15,0.476190476190476,0.1,0.318181818181818,0.151515151515152,0.0151515151515152,5,8,13,3,NA,20,NA,NA,"lab","col",132,7,1,5,20,286.1
"28.10_p_74","para","28","10","5",13,NA,4352.11,1,1,5,0,21,10,11,1,45,66,111,112,NA,117,120,125,NA,117,132,139,22,15,0.476190476190476,0.1,0.318181818181818,0.151515151515152,0.0151515151515152,5,8,13,3,NA,20,NA,NA,"lab","col",132,7,1,5,20,1615.17
"28.10_p_74","para","28","10","end",20,NA,4352.11,1,1,5,0,21,10,11,1,45,66,111,112,NA,117,120,125,NA,117,132,139,22,15,0.476190476190476,0.1,0.318181818181818,0.151515151515152,0.0151515151515152,5,8,13,3,NA,20,NA,NA,"lab","col",132,7,1,5,20,4352.11
"28.10_p_8","para","28","10","3",5,NA,1417.81,1,1,5,0,19,9,10,3,33,52,103,104,NA,109,113,119,NA,109,126,135,26,17,0.473684210526316,0.333333333333333,0.365384615384615,0.173076923076923,0.0576923076923077,5,9,15,4,NA,22,NA,NA,"lab","col",126,7,1,6,22,70.41
"28.10_p_8","para","28","10","4",9,NA,1417.81,1,1,5,0,19,9,10,3,33,52,103,104,NA,109,113,119,NA,109,126,135,26,17,0.473684210526316,0.333333333333333,0.365384615384615,0.173076923076923,0.0576923076923077,5,9,15,4,NA,22,NA,NA,"lab","col",126,7,1,6,22,113.59
"28.10_p_8","para","28","10","5",15,NA,1417.81,1,1,5,0,19,9,10,3,33,52,103,104,NA,109,113,119,NA,109,126,135,26,17,0.473684210526316,0.333333333333333,0.365384615384615,0.173076923076923,0.0576923076923077,5,9,15,4,NA,22,NA,NA,"lab","col",126,7,1,6,22,494.91
"28.10_p_8","para","28","10","end",22,NA,1417.81,1,1,5,0,19,9,10,3,33,52,103,104,NA,109,113,119,NA,109,126,135,26,17,0.473684210526316,0.333333333333333,0.365384615384615,0.173076923076923,0.0576923076923077,5,9,15,4,NA,22,NA,NA,"lab","col",126,7,1,6,22,1417.81
"30.0_c_1","control","30","0","3",3,6438.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,214,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,16,NA,NA,NA,"lab","tob",220,6,1,4,16,37.39
"30.0_c_1","control","30","0","4",6,6438.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,214,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,16,NA,NA,NA,"lab","tob",220,6,1,4,16,162.5
"30.0_c_1","control","30","0","5",10,6438.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,214,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,16,NA,NA,NA,"lab","tob",220,6,1,4,16,601.29
"30.0_c_1","control","30","0","end",16,6438.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,214,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,16,NA,NA,NA,"lab","tob",220,6,1,4,16,6438.51
"30.0_c_12","control","30","0","3",3,8912.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,211,215,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,11,4,15,NA,NA,NA,"lab","tob",219,4,1,4,15,28.44
"30.0_c_12","control","30","0","4",7,8912.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,211,215,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,11,4,15,NA,NA,NA,"lab","tob",219,4,1,4,15,175.08
"30.0_c_12","control","30","0","5",11,8912.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,211,215,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,11,4,15,NA,NA,NA,"lab","tob",219,4,1,4,15,1793.3
"30.0_c_12","control","30","0","end",15,8912.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,211,215,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,11,4,15,NA,NA,NA,"lab","tob",219,4,1,4,15,8912.23
"30.0_c_14","control","30","0","3",4,6469.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,211,216,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,12,3,23,NA,NA,NA,"lab","tob",227,11,1,5,23,32.64
"30.0_c_14","control","30","0","4",7,6469.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,211,216,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,12,3,23,NA,NA,NA,"lab","tob",227,11,1,5,23,NA
"30.0_c_14","control","30","0","5",12,6469.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,211,216,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,12,3,23,NA,NA,NA,"lab","tob",227,11,1,5,23,335.01
"30.0_c_14","control","30","0","end",23,6469.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,211,216,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,12,3,23,NA,NA,NA,"lab","tob",227,11,1,5,23,6469.34
"30.0_c_15","control","30","0","3",4,10865.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,213,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,2,13,NA,NA,NA,"lab","tob",217,4,1,3,13,61.26
"30.0_c_15","control","30","0","4",6,10865.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,213,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,2,13,NA,NA,NA,"lab","tob",217,4,1,3,13,217.34
"30.0_c_15","control","30","0","5",9,10865.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,213,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,2,13,NA,NA,NA,"lab","tob",217,4,1,3,13,1548.15
"30.0_c_15","control","30","0","end",13,10865.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,213,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,2,13,NA,NA,NA,"lab","tob",217,4,1,3,13,10865.41
"30.0_c_16","control","30","0","3",4,9913.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,213,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,2,13,NA,NA,NA,"lab","tob",217,4,1,3,13,63.94
"30.0_c_16","control","30","0","4",6,9913.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,213,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,2,13,NA,NA,NA,"lab","tob",217,4,1,3,13,NA
