"bug.id","temp.avg","temp.var","treatment","mass.3","mass.4","mass.5","mass.wand","mass.48em","num.ovp","suc.ovp","instar.em","bled.em","num.em","num.coc","num.fail.spin","num.ecl","num.unem","load","date.laid.j","date.hatch.j","date.died.j","date.3.j","date.4.j","date.5.j","date.wand.j","date.ovp.j","date.em.j","date.ecl.j","waspdev.tot","waspdev.int","stsp.llsurv","stsp.pupsurv","tot.elsurv","tot.llsurv","tot.surv","timeto3","timeto4","timeto5","int3","ttwand","ttem","date.coll.j","coll.loc","pop","diet","end","int5","use","int4","ttend","mass.end"
"25.0_c_37","25","0","control",61.58,286.57,2531.08,10221.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA,163,166,170,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,16,NA,NA,NA,"lab","col",174,4,1,4,16,10221.32
"25.0_c_38","25","0","control",43.41,878.09,2041.48,9742.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA,163,168,171,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,13,5,17,NA,NA,NA,"lab","col",175,4,1,3,17,9742.82
"25.10_c_1","25","10","control",42.96,217.19,1636.02,11123.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,11,3,16,NA,NA,NA,"lab","col",170,5,1,4,16,11123.31
"25.10_c_2","25","10","control",41.29,200.34,1783.08,10764.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,18,NA,NA,NA,"lab","col",171,5,1,5,18,10764.25
"25.10_c_3","25","10","control",89.75,233.81,1093.03,8074.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,22,NA,NA,NA,"lab","col",175,9,1,5,22,8074.57
"25.10_c_4","25","10","control",53.92,262.87,1794.39,10805.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,10805.13
"25.10_c_5","25","10","control",57.11,238.32,1577.59,11918.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,11918.32
"25.10_c_6","25","10","control",54.73,122.12,349.34,9826.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,163,168,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,15,5,27,NA,NA,NA,"lab","col",180,12,1,5,27,9826.72
"25.10_c_8","25","10","control",46.33,212.77,1471.06,10066.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,10066.76
"25.10_c_10","25","10","control",37.05,377.78,1943.33,12050.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,18,NA,NA,NA,"lab","col",171,5,1,4,18,12050.66
"25.10_c_11","25","10","control",57.92,315.95,1981.43,11901.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,11901.21
"25.10_c_12","25","10","control",65.93,197.13,1377.21,10299.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,19,NA,NA,NA,"lab","col",172,6,1,5,19,10299.51
"25.10_c_13","25","10","control",46.72,359.63,1703.64,10668.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,10668.78
"25.10_c_14","25","10","control",86.18,380.28,2519.82,12473.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",170,5,1,4,17,12473.73
"25.10_c_15","25","10","control",60.62,179.58,1431.04,10274.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,19,NA,NA,NA,"lab","col",172,6,1,5,19,10274.52
"25.10_c_16","25","10","control",35.55,213.43,2064.46,11310.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,161,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,13,3,18,NA,NA,NA,"lab","col",171,5,1,5,18,11310.59
"25.10_c_17","25","10","control",29.27,267.52,2233.55,11430.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,17,NA,NA,NA,"lab","col",170,4,1,4,17,11430.85
"25.10_c_18","25","10","control",33.4,193.92,1378.81,9831.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,163,168,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,15,5,21,NA,NA,NA,"lab","col",174,6,1,5,21,9831.64
"25.10_c_19","25","10","control",41.53,299.41,1484.79,10000.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,18,NA,NA,NA,"lab","col",171,5,1,4,18,10000.54
"25.10_c_20","25","10","control",37.57,269.74,1259.46,10603.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,158,162,166,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,19,NA,NA,NA,"lab","col",172,6,1,4,19,10603.11
"25.10_c_21","25","10","control",62.54,300.18,1645.97,10070.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,12,4,17,NA,NA,NA,"lab","col",171,5,1,3,17,10070.57
"25.10_c_22","25","10","control",89.65,389.02,1614.56,11110.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,159,162,165,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,12,3,17,NA,NA,NA,"lab","col",170,5,1,3,17,11110.59
"25.10_c_23","25","10","control",50.88,406.55,1767.91,10285.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,168,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,14,4,20,NA,NA,NA,"lab","col",174,6,1,5,20,10285.36
"25.10_c_24","25","10","control",33.84,101.93,2293.57,11569.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,164,172,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,18,5,23,NA,NA,NA,"lab","col",177,5,1,8,23,11569.42
"25.10_c_25","25","10","control",68.92,295.35,1931.91,9287.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,162,166,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,17,NA,NA,NA,"lab","col",171,5,1,4,17,9287.36
"25.10_c_26","25","10","control",71.73,247.47,2055.22,10186.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,162,166,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,16,NA,NA,NA,"lab","col",170,4,1,4,16,10186.64
"25.10_c_27","25","10","control",68.56,387.06,2398.09,10873.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,167,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,13,4,17,NA,NA,NA,"lab","col",171,4,1,4,17,10873.09
"25.10_c_28","25","10","control",73.8,340.99,2390.46,12173.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,162,166,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,12,3,16,NA,NA,NA,"lab","col",170,4,1,4,16,12173.74
"25.10_c_29","25","10","control",68.54,196.51,1415.47,10555.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,159,163,168,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,14,4,20,NA,NA,NA,"lab","col",174,6,1,5,20,10555.18
"25.10_c_31","25","10","control",72.84,231.8,2187.04,12250.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,160,163,167,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,13,3,18,NA,NA,NA,"lab","col",172,5,1,4,18,12250.38
"25.10_c_32","25","10","control",56.06,170.99,1411.98,9524.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,160,163,168,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,15,3,21,NA,NA,NA,"lab","col",174,6,1,5,21,9524.44
"25.10_c_33","25","10","control",40.19,353.53,1508.86,10227.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA,163,167,170,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,12,4,16,NA,NA,NA,"lab","col",174,4,1,3,16,10227.94
"25.10_c_34","25","10","control",64.68,287.88,1513.61,10371.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA,164,168,172,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,14,4,19,NA,NA,NA,"lab","col",177,5,1,4,19,10371.19
"25.10_c_35","25","10","control",65.93,375.47,1844.13,11671.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,NA,164,167,171,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,13,3,18,NA,NA,NA,"lab","col",176,5,1,4,18,11671.97
"30.0_c_1","30","0","control",37.39,162.5,601.29,6438.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,214,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,16,NA,NA,NA,"lab","tob",220,6,1,4,16,6438.51
"30.0_c_2","30","0","control",42.52,353.25,2001.13,8698.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,213,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,9,3,12,NA,NA,NA,"lab","tob",216,3,1,3,12,8698.61
"30.0_c_3","30","0","control",44.54,186.44,3610.77,11261.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,209,213,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,9,2,12,NA,NA,NA,"lab","tob",216,3,1,4,12,11261.74
"30.0_c_4","30","0","control",36.65,139.49,2361.08,9116.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,209,213,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,9,2,12,NA,NA,NA,"lab","tob",216,3,1,4,12,9116.77
"30.0_c_5","30","0","control",40.37,163.96,2952.94,10611.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,209,213,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,9,2,12,NA,NA,NA,"lab","tob",216,3,1,4,12,10611.96
"30.0_c_6","30","0","control",53.3,133.94,1447.74,8521.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,215,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,11,3,15,NA,NA,NA,"lab","tob",219,4,1,5,15,8521.78
"30.0_c_8","30","0","control",36.32,400.91,1821.25,7809.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,213,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,9,3,12,NA,NA,NA,"lab","tob",216,3,1,3,12,7809.81
"30.0_c_9","30","0","control",31.57,187.93,500.56,11514.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,211,213,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,9,4,16,NA,NA,NA,"lab","tob",220,7,1,2,16,11514.13
"30.0_c_12","30","0","control",28.44,175.08,1793.3,8912.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,211,215,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,11,4,15,NA,NA,NA,"lab","tob",219,4,1,4,15,8912.23
"30.0_c_14","30","0","control",32.64,NA,335.01,6469.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,211,216,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,12,3,23,NA,NA,NA,"lab","tob",227,11,1,5,23,6469.34
"30.0_c_15","30","0","control",61.26,217.34,1548.15,10865.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,213,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,2,13,NA,NA,NA,"lab","tob",217,4,1,3,13,10865.41
"30.0_c_16","30","0","control",63.94,NA,1516.62,9913.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,213,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,2,13,NA,NA,NA,"lab","tob",217,4,1,3,13,9913.47
"30.0_c_17","30","0","control",68.41,150.59,403.33,11232.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,214,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,18,NA,NA,NA,"lab","tob",222,8,1,4,18,11232.19
"30.0_c_19","30","0","control",74.63,230.7,2761.84,9852.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,214,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,13,NA,NA,NA,"lab","tob",217,3,1,4,13,9852.78
"30.0_c_20","30","0","control",51.34,221.2,1236.15,9032.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,214,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,14,NA,NA,NA,"lab","tob",218,4,1,4,14,9032.42
"30.0_c_21","30","0","control",49.82,228.12,2481.58,10389.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,NA,214,216,219,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,8,2,11,NA,NA,NA,"lab","tob",222,3,1,3,11,10389.09
"30.0_c_22","30","0","control",47.09,149.89,860.38,8822.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,NA,214,217,221,226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,15,NA,NA,NA,"lab","tob",226,5,1,4,15,8822.34
"30.0_c_23","30","0","control",43.12,336.67,1920.89,8830.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,NA,217,220,224,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,13,NA,NA,NA,"lab","tob",227,3,1,4,13,8830.98
"30.0_c_24","30","0","control",39.33,253.64,1553.95,10316.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,218,221,224,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,9,3,13,NA,NA,NA,"lab","tob",228,4,1,3,13,10316.77
"30.0_c_32","30","0","control",32.8,205.07,930.64,5236.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,NA,231,234,237,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,10,3,15,NA,222,"rm","field","tob",242,5,1,3,15,5236.84
"30.5_c_1","30","5","control",36.03,119.1,1473.86,9214.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,211,215,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,11,4,15,NA,NA,NA,"lab","tob",219,4,1,4,15,9214.57
"30.5_c_2","30","5","control",39.51,147.44,2349.25,8922.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,214,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,13,NA,NA,NA,"lab","tob",217,3,1,4,13,8922.81
"30.5_c_3","30","5","control",35.79,103.69,811.55,6574.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,214,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,14,NA,NA,NA,"lab","tob",218,4,1,4,14,6574.19
"30.5_c_5","30","5","control",34.8,112.74,1279.65,9800.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,209,214,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,10,2,14,NA,NA,NA,"lab","tob",218,4,1,5,14,9800.39
"30.5_c_6","30","5","control",48.67,416.85,2401.56,9789.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,213,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,9,3,12,NA,NA,NA,"lab","tob",216,3,1,3,12,9789.53
"30.5_c_7","30","5","control",38.04,181.55,2005.79,10347.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,214,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,14,NA,NA,NA,"lab","tob",218,4,1,4,14,10347.13
"30.5_c_9","30","5","control",43.28,100.82,1295.11,8516.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,215,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,11,3,15,NA,NA,NA,"lab","tob",219,4,1,5,15,8516.48
"30.5_c_10","30","5","control",30.19,168.06,459.15,10533.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,211,213,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,9,4,18,NA,NA,NA,"lab","tob",222,9,1,2,18,10533.99
"30.5_c_11","30","5","control",36.72,340.55,1852.5,9833.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,213,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,9,3,13,NA,NA,NA,"lab","tob",217,4,1,3,13,9833.26
"30.5_c_12","30","5","control",45.79,158.03,3333.14,10494.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,209,215,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,11,2,14,NA,NA,NA,"lab","tob",218,3,1,6,14,10494.77
"30.5_c_13","30","5","control",42.47,386.99,1304.55,7607.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,213,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,9,3,14,NA,NA,NA,"lab","tob",218,5,1,3,14,7607.75
"30.5_c_14","30","5","control",37.72,163.95,2234.65,9806.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,214,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,13,NA,NA,NA,"lab","tob",217,3,1,4,13,9806.34
"30.5_c_15","30","5","control",56.34,250.43,2344.87,8653.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,213,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,2,12,NA,NA,NA,"lab","tob",216,3,1,3,12,8653.22
"30.5_c_16","30","5","control",44.01,140.09,1182.09,7696.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,214,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,14,NA,NA,NA,"lab","tob",218,4,1,4,14,7696.79
"30.5_c_17","30","5","control",75.83,127.03,1046.29,8227.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,215,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,11,2,15,NA,NA,NA,"lab","tob",219,4,1,5,15,8227.39
"30.5_c_18","30","5","control",74.81,284.29,1342.04,10642.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,214,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,14,NA,NA,NA,"lab","tob",218,4,1,4,14,10642.37
"30.5_c_19","30","5","control",78,159.56,876.71,6785.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,215,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,11,2,17,NA,NA,NA,"lab","tob",221,6,1,5,17,6785.46
"30.5_c_20","30","5","control",71.02,323.98,2219.33,10029.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,213,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,2,12,NA,NA,NA,"lab","tob",216,3,1,3,12,10029.41
"30.5_c_21","30","5","control",48.77,147.56,1432.35,10117.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,NA,214,216,220,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,9,2,13,NA,NA,NA,"lab","tob",224,4,1,4,13,10117.24
"30.5_c_23","30","5","control",44.24,210.82,3201.14,11123.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,218,221,225,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,13,NA,NA,NA,"lab","tob",228,3,1,4,13,11123.83
"30.5_c_24","30","5","control",36.58,137.55,1946.12,9053.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,218,220,224,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,9,2,12,NA,NA,NA,"lab","tob",227,3,1,4,12,9053.71
"30.5_c_25","30","5","control",94.42,280.39,2424.29,11573.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,NA,219,221,224,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,9,2,13,NA,NA,NA,"lab","tob",228,4,1,3,13,11573.25
"30.5_c_31","30","5","control",19.36,118.9,757.24,5410.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,230,233,237,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,11,3,17,NA,222,"rm","field","tob",243,6,1,4,17,5410.08
"30.5_c_32","30","5","control",29.39,139.85,828.06,6594.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,230,233,237,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,11,3,16,NA,222,"rm","field","tob",242,5,1,4,16,6594.42
"30.5_c_33","30","5","control",33.37,185.07,911.62,6316.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,230,232,236,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,15,NA,222,"rm","field","tob",241,5,1,4,15,6316.52
"30.10_c_1","30","10","control",35.95,133.15,777.81,7668.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,212,218,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,14,5,21,NA,NA,NA,"lab","tob",225,7,1,6,21,7668.33
"30.10_c_3","30","10","control",40.58,200.01,1301.55,9017.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,214,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,15,NA,NA,NA,"lab","tob",219,5,1,4,15,9017.66
"30.10_c_4","30","10","control",41.1,153.44,1211.57,9358.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,210,214,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,10,3,15,NA,NA,NA,"lab","tob",219,5,1,4,15,9358.69
"30.10_c_12","30","10","control",38.75,167.85,787.75,8240.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,207,212,217,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,13,5,19,NA,NA,NA,"lab","tob",223,6,1,5,19,8240.62
"30.10_c_13","30","10","control",54.26,231.48,1111.33,5364.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,211,215,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,11,3,17,NA,NA,NA,"lab","tob",221,6,1,4,17,5364.03
"30.10_c_14","30","10","control",72.56,209.98,1759.62,10037.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,214,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,14,NA,NA,NA,"lab","tob",218,4,1,4,14,10037.21
"30.10_c_15","30","10","control",66.89,219.32,1825.87,9472.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,214,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,14,NA,NA,NA,"lab","tob",218,4,1,4,14,9472.23
"30.10_c_16","30","10","control",77.89,217.61,1449.1,10088.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,211,215,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,11,3,16,NA,NA,NA,"lab","tob",220,5,1,4,16,10088.85
"30.10_c_18","30","10","control",57.97,223.77,1582.22,10128.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,214,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,15,NA,NA,NA,"lab","tob",219,5,1,4,15,10128.25
"30.10_c_19","30","10","control",55.67,169.83,1220.97,9485.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,210,214,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,10,2,15,NA,NA,NA,"lab","tob",219,5,1,4,15,9485.29
"30.10_c_20","30","10","control",44.27,435.02,1411.89,10221.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA,208,211,214,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,10,3,15,NA,NA,NA,"lab","tob",219,5,1,3,15,10221.02
